id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,rooms,squareFootage,lotSize,yearBuilt,lastSaleDate,lastSaleAmount,priorSaleDate,priorSaleAmount,estimated_value
43005305,2217 Ivanhoe St,Denver,CO,80207,39.74965,-104.921423,4,4,9,3246,6250,2012,7/25/2011,307500,6/16/2003,240000,1513044
25266685,2644 N Glencoe St,Denver,CO,80207,39.755588,-104.925454,2,1,5,931,6250,1931,11/1/2016,240000,,52200,417383
2059768,4620 W Short Pl,Denver,CO,80204,39.722677,-105.046572,3,1,5,1238,6300,1953,10/31/2016,270000,,69900,309147
19969854,1307 Josephine St,Denver,CO,80206,39.737004,-104.958921,8,3,15,4127,9375,1896,10/27/2016,855000,,,1049944
143671836,420 Yates St,Denver,CO,80204,39.722641,-105.05061,3,2,6,941,6320,1952,10/21/2016,270000,,63300,276925
184288875,2970 Colorado Blvd,Denver,CO,80207,39.759616,-104.940206,4,3,7,1700,5950,1937,10/20/2016,385000,,92800,627200
184309712,530 S Harrison Ln,Denver,CO,80209,39.706033,-104.94419,4,3,8,2313,12000,1963,10/19/2016,675000,,235100,722160
3696006,3210 Kearney St,Denver,CO,80207,39.76244,-104.917244,3,1,6,1187,6650,1955,10/19/2016,390000,,56400,427129
184290160,1675 Vrain St,Denver,CO,80204,39.743554,-105.046717,4,3,7,1822,9750,1949,10/19/2016,565000,,122500,624079
184307645,634 S Corona St,Denver,CO,80209,39.704988,-104.974255,3,2,6,1113,6350,1924,10/19/2016,650000,,127300,686057
3790833,3446 N Milwaukee St,Denver,CO,80205,39.765309,-104.952064,2,1,5,1046,4640,1953,10/18/2016,266000,,38600,300916
2017639,166 S Corona St,Denver,CO,80209,39.713492,-104.974252,4,1,7,1590,4760,1910,10/18/2016,420000,,107800,582736
143684222,3761 W Wagon Trail Dr,Denver,CO,80123,39.631251,-105.036567,3,2,5,1344,9240,1959,10/17/2016,290000,,70200,311996
3816110,3265 Ash St,Denver,CO,80207,39.763113,-104.93846,3,1,6,1211,6600,1949,10/7/2016,285000,,57400,307068
252729767,3154 N York St,Denver,CO,80205,,,4,4,7,2173,3542,2015,10/4/2016,655000,,,488639
153078272,500 Yates St,Denver,CO,80204,39.724165,-105.050621,3,2,5,1311,7070,1952,10/4/2016,343500,,76300,341032
3756074,863 S Vine St,Denver,CO,80209,39.700871,-104.963186,3,4,8,2611,4680,2011,7/12/2016,1399000,3/17/2014,1220000,1534878
20827312,837 Lowell Blvd,Denver,CO,80204,39.730446,-105.035442,3,2,5,1795,6270,2011,8/23/2016,410000,4/25/2012,270000,439100
154100189,3551 N Adams St,Denver,CO,80205,39.766358,-104.948733,2,2,5,840,5705,2011,5/21/2012,232500,3/7/2011,25000,434096
16399380,223 S Lafayette St,Denver,CO,80209,39.712402,-104.971341,3,5,6,2648,4530,2011,5/29/2012,1048000,11/16/2010,265000,1595660
46189961,461 S High St,Denver,CO,80209,39.708138,-104.965493,4,5,13,3331,5460,2011,11/26/2013,1325000,9/23/2010,400000,1887339
4737002,863 Irving St,Denver,CO,80204,39.730476,-105.030142,2,2,5,1186,3120,2011,3/27/2012,135000,7/2/2010,24000,306296
150908011,1047 S Race St,Denver,CO,80209,39.697571,-104.96437,4,6,13,3938,6300,2011,12/2/2016,2150000,6/2/2010,460000,2830088
147030264,2531 N Washington St,Denver,CO,80205,39.75377,-104.978311,2,2,4,1001,1390,2011,9/21/2011,260000,12/4/2009,30000,431190
9042314,2539 N Humboldt St,Denver,CO,80205,39.75396,-104.969993,4,3,7,1908,4710,2011,9/9/2010,126000,8/19/2009,80203,551229
143710121,400 Cook St,Denver,CO,80206,39.72278,-104.94704,4,6,12,6175,12500,2011,7/20/2017,4800000,7/24/2009,1500000,5336392
25083156,3301 N Vine St,Denver,CO,80205,39.763408,-104.962556,3,4,13,2411,4700,2011,6/3/2011,82000,5/19/2009,162000,715486
29114911,23 Polo Club Dr,Denver,CO,80209,39.707787,-104.950408,3,8,10,5704,22170,2011,8/26/2010,1650000,12/4/2008,2400000,4808811
14916636,624 S Gilpin St,Denver,CO,80209,39.705172,-104.96718,3,4,8,2884,4680,2011,6/27/2013,1315000,10/4/2007,460000,1921029
703830,2516 Clermont St,Denver,CO,80207,39.753325,-104.934714,3,5,7,2512,4460,2011,7/14/2011,152000,11/3/2006,147000,907663
43013840,1038 S Race St,Denver,CO,80209,39.69757,-104.963729,3,6,8,3950,6300,2011,3/11/2010,500000,9/30/1999,237200,2125347
184303443,550 Fillmore St,Denver,CO,80206,39.725094,-104.953065,3,4,8,2630,5370,2011,9/26/2011,420000,5/15/1998,218000,1806481
28612303,2059 N Emerson St,Denver,CO,80205,39.748566,-104.97608,3,3,8,2124,3500,2011,9/9/2008,132000,2/26/1998,20000,783935
253167748,3346 N Williams St,Denver,CO,80205,,,3,3,6,1848,3125,2016,9/30/2016,55200,,,577147
184318806,161 S Corona St,Denver,CO,80209,39.713578,-104.974897,2,1,5,870,3170,1900,9/22/2016,325000,,63400,455029
184771674,950 Raleigh St,Denver,CO,80204,39.732426,-105.041327,3,1,5,883,6270,1956,9/21/2016,242500,,46300,341082
184283923,3812 N Cook St,Denver,CO,80205,39.770149,-104.947531,3,4,6,1991,3130,2016,9/20/2016,40000,,4400,516948
19402357,684 S Vine St,Denver,CO,80209,39.704112,-104.962551,2,1,6,1135,4680,1928,9/20/2016,585000,,124400,670803
184795940,1061 Steele St,Denver,CO,80206,39.7332,-104.949801,3,1,6,1133,4420,1923,9/15/2016,447672,,96100,474613
221208156,3225 N York St,Denver,CO,80205,39.762619,-104.959765,3,4,7,2473,4811,2015,9/12/2016,735000,,,757514
251007512,1719 Hooker St,Denver,CO,80204,39.74441,-105.02876,3,2,6,1332,3560,1885,9/12/2016,415000,,,461892
26609386,1069 Bonnie Brae Blvd,Denver,CO,80209,39.697173,-104.951224,4,5,10,3376,7450,2010,4/9/2015,1272250,11/26/2013,1300000,1733814
146205419,3232 N Franklin St,Denver,CO,80205,39.762691,-104.968083,3,3,8,1942,3150,2010,7/24/2015,425000,11/3/2011,287000,585618
150041760,868 S Race St,Denver,CO,80209,39.70084,-104.96383,3,4,6,2614,4680,2010,6/30/2015,1350000,6/28/2011,1100000,1686877
206263485,220 S Pennsylvania St,Denver,CO,80209,39.71248,-104.98143,1,3,5,1143,3882,2010,9/4/2015,725000,10/20/2010,450000,686395
205412579,2090 N Emerson St,Denver,CO,80205,39.749082,-104.975432,3,6,6,2680,5625,2010,11/17/2010,275000,9/17/2010,0,1150485
49421075,942 S Race St,Denver,CO,80209,39.69938,-104.963727,4,6,10,3346,6300,2010,11/10/2016,2050000,7/20/2010,468000,2132277
22166493,2648 Jasmine St,Denver,CO,80207,39.755525,-104.918436,5,4,9,3031,6200,2010,3/7/2012,430000,6/24/2010,72000,836368
140499941,919 Lipan St,Denver,CO,80204,39.730926,-105.00193,3,3,10,1789,3125,2010,12/27/2010,289000,3/12/2010,0,498148
143293754,1922 E 28th Ave,Denver,CO,80205,39.75681,-104.963991,3,3,5,1136,1940,2010,4/1/2014,407000,1/13/2010,20000,511809
21781106,3637 N High St,Denver,CO,80205,39.767658,-104.965057,3,3,5,1680,6250,2010,4/4/2013,353500,12/1/2009,75000,653610
144467915,410 S York St,Denver,CO,80209,39.709021,-104.96024,2,4,7,1870,6240,2010,10/7/2015,1153000,8/31/2009,350000,1335405
22817223,3017 N Steele St,Denver,CO,80205,39.75993,-104.950344,3,2,6,1365,7350,2010,6/3/2014,385000,2/26/2009,59900,505896
25899435,895 S Gilpin St,Denver,CO,80209,39.700349,-104.967821,3,5,8,2886,5040,2010,3/25/2010,500000,9/17/2008,500000,1855428
15837618,2021 Dahlia St,Denver,CO,80207,39.747913,-104.93205,1,3,3,1276,5950,2010,5/20/2009,445000,10/2/2007,442500,2143753
184335547,3997 W Grand Ave,Denver,CO,80123,39.628847,-105.039013,3,3,6,1174,9000,1961,9/7/2016,304000,,,357022
30925072,357 Madison St,Denver,CO,80206,39.7221,-104.946512,3,7,7,4608,6250,2009,11/20/2014,3500000,11/13/2012,2700000,4544163
23384452,2635 E Alameda Ave,Denver,CO,80209,39.711236,-104.954826,3,5,8,3330,6385,2009,4/23/2013,780000,3/19/2010,0,1614597
142572053,458 S Gilpin St,Denver,CO,80209,39.708199,-104.967168,3,5,11,3359,6240,2009,11/18/2014,1765000,6/24/2009,469000,2292939
35437396,465 S Humboldt St,Denver,CO,80209,39.708149,-104.97017,3,4,9,2844,4760,2009,10/26/2009,975000,12/30/2008,320000,1587791
16274807,777 S Williams St,Denver,CO,80209,39.702434,-104.966658,3,6,9,3902,10300,2009,12/10/2008,825000,12/12/2007,725000,2775580
184188857,843 Garfield St,Denver,CO,80206,39.729965,-104.944299,3,1,6,1166,5950,1924,9/2/2016,465575,,101500,515006
18719960,2970 Niagara St,Denver,CO,80207,39.759719,-104.910259,2,1,5,1054,7500,1951,8/26/2016,295000,,22000,327810
140943685,3585 Leyden St,Denver,CO,80207,39.767166,-104.915568,2,2,4,915,6250,1953,8/24/2016,311000,,50800,367763
184294544,2572 Leyden St,Denver,CO,80207,39.754234,-104.914791,3,2,6,1396,11400,1941,8/23/2016,322000,,139800,561839
184302749,2641 N High St,Denver,CO,80205,39.755328,-104.965055,3,3,7,1820,3120,2008,12/20/2016,524500,1/9/2014,365000,569154
28612848,220 S Humboldt St,Denver,CO,80209,39.71245,-104.9697,3,4,10,2924,6210,2008,6/19/2013,1180000,6/15/2012,1100000,1726138
184188908,579 Madison St,Denver,CO,80206,39.725432,-104.946513,3,7,9,3536,4750,2008,5/13/2016,1400000,3/20/2012,1150000,1609126
8771845,829 S Sherman St,Denver,CO,80209,39.701362,-104.98542,3,4,8,2359,4160,2008,12/30/2011,461000,12/15/2011,0,814991
13551290,2263 Grape St,Denver,CO,80207,39.750407,-104.924974,4,5,9,3370,6250,2008,3/27/2015,1275000,6/29/2011,826000,1571524
28612847,1530 E Cedar Ave,Denver,CO,80209,39.712784,-104.969544,4,6,9,3385,6210,2008,5/1/2015,1867500,2/9/2010,1220000,2269140
30540424,850 S Saint Paul St,Denver,CO,80209,39.70109,-104.950913,4,5,9,3653,6500,2008,8/6/2013,1510000,12/9/2009,1180000,2193408
46160850,1034 S Franklin St,Denver,CO,80209,39.697709,-104.968374,4,7,8,4704,6300,2008,4/24/2015,2710000,10/21/2009,2275000,3355873
144446585,232 S Pennsylvania St,Denver,CO,80209,39.71227,-104.98144,1,3,7,1143,3880,2008,7/15/2016,750000,8/27/2009,434997,683866
28612939,1055 S Columbine St,Denver,CO,80209,39.6974,-104.957283,3,4,8,3147,6160,2008,10/26/2009,1424141,7/15/2008,500000,1938791
25060451,478 S Race St,Denver,CO,80209,39.70785,-104.963701,3,5,8,3094,5620,2008,9/2/2016,1345000,6/24/2008,431900,1508632
28612857,421 Madison St,Denver,CO,80206,39.72295,-104.94641,2,5,6,3790,6250,2008,12/19/2011,3250000,5/29/2008,1050000,4291944
28612991,918 S Franklin St,Denver,CO,80209,39.699794,-104.968399,3,4,6,2928,5940,2008,7/22/2009,1828111,4/16/2008,810000,2707061
3455180,935 S Vine St,Denver,CO,80209,39.699519,-104.96321,3,5,8,2928,6300,2008,3/17/2009,1252058,3/3/2008,476000,1905688
22131591,511 S Williams St,Denver,CO,80209,39.707208,-104.966647,3,6,7,3352,6240,2008,11/6/2009,1364000,2/12/2008,475000,1915790
12839419,3020 California St,Denver,CO,80205,39.758381,-104.974613,3,3,7,1984,3150,2008,10/19/2009,437500,1/30/2008,43000,651451
39642077,233 S Gilpin St,Denver,CO,80209,39.712283,-104.967816,3,5,10,2865,5050,2008,3/18/2009,1065000,10/23/2007,385000,1612210
30401478,737 S Clarkson St,Denver,CO,80209,39.703174,-104.978429,3,4,12,2885,5010,2008,12/1/2009,745000,8/14/2007,307000,1307646
28612870,470 Milwaukee St,Denver,CO,80206,39.72382,-104.951858,2,5,8,3031,6250,2008,7/21/2008,900000,7/13/2007,1344000,1852694
9582980,745 Julian St,Denver,CO,80204,39.728777,-105.031624,3,3,8,2074,5650,2008,8/17/2007,57000,11/21/2006,113327,416000
42994711,1021 Madison St,Denver,CO,80206,39.732559,-104.946494,4,4,7,2369,4460,2008,6/30/2009,700000,7/14/2003,169000,946719
15713730,1064 S Columbine St,Denver,CO,80209,39.697126,-104.956652,3,6,7,3403,6160,2008,11/9/2007,469900,10/8/2001,333330,1958041
15713723,4735 Montview Blvd,Denver,CO,80207,39.747708,-104.932051,4,4,11,5184,11900,2008,12/13/2007,650000,9/11/1998,248000,2497192
16583688,438 Colorado Blvd,Denver,CO,80206,39.723851,-104.94028,3,2,5,1512,7230,1932,8/23/2016,300000,,81400,592584
217667900,2131 N York St,Denver,CO,80205,39.748847,-104.960101,3,3,7,1861,4614,1912,8/22/2016,655000,,,798426
184290202,1636 Tennyson St,Denver,CO,80204,39.743452,-105.043683,4,4,9,3750,9370,1956,8/18/2016,650000,,127300,695236
153753460,992 Knox Ct,Denver,CO,80204,39.73283,-105.03195,6,3,11,3169,12500,1899,7/26/2016,315000,,15700,386115
150023852,1656 Vine St,Denver,CO,80206,39.742631,-104.961913,3,2,6,2488,6250,1895,7/26/2016,831300,,,1043897
24147415,1846 Irving St,Denver,CO,80204,39.746199,-105.029573,3,2,7,1740,6090,2007,4/14/2017,1975000,8/13/2015,520000,555408
184623174,4947 S Wadsworth Blvd,Denver,CO,80123,39.62703,-105.08199,3,3,0,2445,4410,2007,12/24/2015,405000,6/25/2015,325000,461609
184623178,4997 S Wadsworth Blvd,Denver,CO,80123,39.62639,-105.082,4,3,0,2445,4050,2007,4/3/2017,450000,8/8/2013,355000,461230
184623176,4967 S Wadsworth Blvd,Denver,CO,80123,39.62677,-105.08199,3,3,0,2054,4050,2007,12/1/2015,407000,10/30/2012,312000,424514
30780429,4987 S Wadsworth Blvd,Denver,CO,80123,39.62652,-105.082,4,3,0,2236,4050,2007,5/23/2016,417500,10/25/2012,330000,453661
12129049,800 York St,Denver,CO,80206,39.729321,-104.959867,3,8,10,4981,9460,2007,12/17/2015,1850000,8/9/2012,1510000,2218527
30614003,515 Steele St,Denver,CO,80206,39.72444,-104.95007,2,6,7,4260,6250,2007,5/29/2012,1455000,4/2/2012,0,2525554
39604709,275 Cook St,Denver,CO,80206,39.720809,-104.947719,2,8,15,4580,6250,2007,10/9/2014,2680000,1/26/2012,2562500,3650720
39590699,2554 Forest St,Denver,CO,80207,39.75394,-104.92675,4,6,9,2982,6250,2007,1/18/2017,1100000,12/19/2011,769900,1185871
30412147,3035 Ohio Way,Denver,CO,80209,39.702307,-104.951606,3,5,7,3418,9070,2007,10/31/2016,1900000,9/21/2011,1100000,2000584
26228084,512 Milwaukee St,Denver,CO,80206,39.72445,-104.951857,3,5,16,3222,4690,2007,4/22/2015,1699000,5/4/2011,1000000,2071749
39516817,559 Madison St,Denver,CO,80206,39.725221,-104.946513,3,7,9,4029,5620,2007,8/4/2015,1850000,2/3/2011,1280000,2062128
28612950,565 S Gaylord St,Denver,CO,80209,39.706245,-104.96203,4,5,8,3377,6240,2007,12/14/2015,1650000,5/10/2010,1250000,1906810
144660695,3878 N Adams St,Denver,CO,80205,39.770708,-104.948513,3,2,5,1108,2908,2007,1/14/2015,190848,9/3/2009,159900,433277
184668601,415 Cook St,Denver,CO,80206,39.72286,-104.9475,3,6,8,4652,6250,2007,12/13/2012,2700000,4/29/2009,2050000,4115613
184623175,4957 S Wadsworth Blvd,Denver,CO,80123,39.6269,-105.08199,3,3,0,1925,4050,2007,11/19/2013,328000,1/13/2009,267000,417243
30545349,854 S Gaylord St,Denver,CO,80209,39.701062,-104.961407,3,5,8,3434,6240,2007,6/4/2015,1715000,1/7/2009,1162500,2097670
12995320,870 S Race St,Denver,CO,80209,39.700736,-104.963707,3,5,7,2937,4680,2007,1/17/2012,1115000,7/15/2008,1208214,1737156
28602673,2930 N Gilpin St,Denver,CO,80205,39.758731,-104.966852,2,3,6,1414,3120,2007,4/27/2017,567500,6/5/2008,332000,567335
30649968,984 S Vine St,Denver,CO,80209,39.698698,-104.962578,4,5,9,3653,6300,2007,3/15/2012,1250000,3/17/2008,0,2118644
28612894,2911 E Alameda Ave,Denver,CO,80209,39.711402,-104.95314,4,7,7,4715,12188,2007,12/16/2013,1700000,2/21/2008,2250000,2507323
28612475,537 Steele St,Denver,CO,80206,39.72485,-104.95007,2,7,12,5246,6250,2007,10/13/2014,1800000,1/11/2008,2400000,2413137
30518538,634 S Williams St,Denver,CO,80209,39.705072,-104.966022,3,5,8,2823,4680,2007,12/15/2014,1435000,11/26/2007,1208000,1846335
17312171,3511 N Williams St,Denver,CO,80205,39.766094,-104.966291,2,2,6,1119,3120,2007,12/31/2013,235000,11/19/2007,104500,402174
24460082,2530 Oneida St,Denver,CO,80207,39.75396,-104.907792,3,3,5,1684,6100,2007,7/29/2008,360000,7/9/2007,44500,676928
30417654,2222 Forest St,Denver,CO,80207,39.749825,-104.926655,4,5,8,3420,5625,2007,5/3/2010,875000,6/30/2007,180000,1339022
23218405,2575 Forest St,Denver,CO,80207,39.754284,-104.927292,4,5,8,3302,6250,2007,1/12/2009,850000,6/2/2007,268800,1218765
13833232,840 Detroit St,Denver,CO,80206,39.729979,-104.953732,4,5,9,3702,6251,2007,4/17/2007,485000,4/17/2007,485000,1481867
23319918,2361 Fairfax St,Denver,CO,80207,39.752287,-104.928487,3,4,7,2277,4690,2007,7/21/2008,699900,4/2/2007,185000,898467
28612659,1162 Kalamath St,Denver,CO,80204,39.734842,-104.999759,2,3,5,1122,3750,2007,5/7/2008,104500,12/12/2006,0,444055
10311820,603 S Williams St,Denver,CO,80209,39.705534,-104.966653,3,6,8,4098,6310,2007,1/8/2009,1325000,10/12/2006,530000,2250283
28612471,735 Madison St,Denver,CO,80206,39.728049,-104.946505,4,6,16,3410,5950,2007,6/13/2008,1040000,8/22/2006,375000,1584636
17312169,3936 N Humboldt St,Denver,CO,80205,39.769689,-104.968928,2,2,5,1150,2360,2007,12/31/2007,104500,7/11/2006,25000,370716
28612860,351 Madison St,Denver,CO,80206,39.721963,-104.946512,3,6,7,4376,6250,2007,2/15/2008,2502500,6/16/2006,875000,4493350
9772790,772 S High St,Denver,CO,80209,39.702528,-104.964859,3,5,8,3334,5370,2007,12/3/2007,475000,5/30/2006,427000,1811925
30644322,965 S Race St,Denver,CO,80209,39.698967,-104.964365,3,5,7,2854,6300,2007,8/24/2009,1632150,5/11/2006,461000,2391476
184297571,2534 California St,Denver,CO,80205,39.7539,-104.980438,3,3,8,2632,3138,2007,8/13/2014,675000,4/4/2006,0,705632
22823575,2414 Glenarm Pl,Denver,CO,80205,39.75138,-104.980211,2,5,7,2053,3125,2007,6/20/2008,645000,3/23/2006,606000,914503
14916623,970 Madison St,Denver,CO,80206,39.731917,-104.945874,3,4,13,2461,4460,2007,10/5/2007,779000,1/17/2006,245000,956292
8438455,725 S Milwaukee St,Denver,CO,80209,39.703389,-104.952678,4,7,8,4642,9750,2007,4/6/2006,649000,1/9/2006,0,2650655
30810513,510 Monroe St,Denver,CO,80206,39.724421,-104.944618,3,5,9,3789,6250,2007,7/1/2010,1550000,1/6/2006,700000,2738689
28612859,329 Madison St,Denver,CO,80206,39.72154,-104.94636,3,8,15,5637,6250,2007,6/16/2008,2524000,9/7/2005,850000,3653288
39908641,411 Cook St,Denver,CO,80206,39.72281,-104.9475,3,7,16,5095,6250,2007,2/24/2009,2100000,7/26/2005,1875000,3059431
2965932,647 Knox Ct,Denver,CO,80204,39.726987,-105.032865,3,3,5,1300,6250,2007,11/2/2005,41000,5/14/2004,124000,433341
43109984,895 S High St,Denver,CO,80209,39.700376,-104.965497,4,7,10,3381,6250,2007,6/11/2010,1350000,10/20/2003,347500,2414363
30641927,964 S Gaylord St,Denver,CO,80209,39.698969,-104.961419,4,6,9,3637,6309,2007,12/11/2006,440000,6/5/2003,354900,2012674
3944414,3571 Oneida St,Denver,CO,80207,39.766985,-104.908611,2,1,4,769,7500,1953,7/22/2016,200000,,46700,376310
251007901,3040 E Exposition Ave,Denver,CO,80209,39.70355,-104.95148,3,4,6,2370,10293,1941,7/18/2016,1300000,,,1367474
19402255,2334 Colorado Blvd,Denver,CO,80207,39.751764,-104.940255,3,2,6,2026,7440,1925,7/18/2016,625000,,114600,681567
184283549,2324 Grape St,Denver,CO,80207,39.751666,-104.924309,2,1,5,1095,6250,1925,7/15/2016,505000,,77900,489726
184721391,85 S Pennsylvania St,Denver,CO,80209,39.715033,-104.981679,2,2,5,1328,1700,1885,7/14/2016,600000,,52700,444566
184188903,716 Monroe St,Denver,CO,80206,39.7277,-104.944777,3,2,6,1473,5940,1925,7/11/2016,630000,,175400,792912
219390122,2443 E 33rd Ave,Denver,CO,80205,39.763405,-104.957671,2,2,6,1202,6250,1921,7/11/2016,421000,,,442390
184284963,3248 Leyden St,Denver,CO,80207,39.762993,-104.914907,2,2,5,843,6250,1954,7/8/2016,95000,,45900,383960
22600282,500 Jackson St,Denver,CO,80206,39.72428,-104.94233,5,6,13,6769,7500,2006,1/6/2016,1650000,10/14/2015,0,3411164
11586741,909 S Race St,Denver,CO,80209,39.69994,-104.96423,3,6,15,3860,6300,2006,4/1/2016,1613000,6/26/2014,1580000,2142056
28697143,251 Harrison St,Denver,CO,80206,39.720397,-104.94169,3,6,9,4629,6250,2006,3/2/2015,1530000,7/9/2013,0,1908777
8711815,2395 N Glencoe St,Denver,CO,80207,39.752686,-104.926096,4,4,8,2844,6250,2006,5/10/2016,1100000,5/20/2011,845000,1216815
39910229,948 Detroit St,Denver,CO,80206,39.73145,-104.953732,4,6,10,2610,4690,2006,1/27/2016,982500,3/16/2010,642500,1061154
17900359,3428 N Franklin St,Denver,CO,80205,39.765131,-104.968064,3,2,5,1139,3150,2006,11/1/2012,117000,3/1/2010,0,466879
39616634,561 Steele St,Denver,CO,80206,39.72529,-104.94992,3,5,21,2686,4160,2006,12/20/2016,1200000,9/17/2009,1347500,1724262
11436350,2341 Ivy St,Denver,CO,80207,39.75187,-104.920268,3,5,7,2755,6250,2006,1/28/2014,879120,2/2/2009,714842,1223550
39535593,425 Monroe St,Denver,CO,80206,39.72311,-104.94516,3,8,10,4682,6250,2006,7/2/2013,2800000,1/8/2008,3339259,4088072
204080596,2080 Grape St,Denver,CO,80207,39.748949,-104.92433,4,6,8,3526,6250,2006,12/17/2010,882500,12/18/2007,0,1533689
14927483,467 Saint Paul St,Denver,CO,80206,39.72379,-104.95129,5,6,9,5264,6250,2006,6/21/2013,2700000,7/27/2007,2700000,4035431
30647513,5335 Montview Blvd,Denver,CO,80207,39.747715,-104.924962,6,8,9,4414,11875,2006,5/21/2010,1200000,7/2/2007,1700000,1834016
30617181,2669 N Marion St,Denver,CO,80205,39.755418,-104.972472,2,4,5,1520,3140,2006,5/23/2012,303000,5/11/2007,279000,573681
30582600,2015 Grape St,Denver,CO,80207,39.74788,-104.92496,5,6,14,3660,6875,2006,7/22/2016,1592500,5/4/2007,1325000,1723252
13551202,450 Madison St,Denver,CO,80206,39.723535,-104.945824,3,6,10,3676,6250,2006,8/3/2011,1596000,11/20/2006,2125000,2722552
30422819,1010 S York St,Denver,CO,80209,39.698124,-104.960269,4,4,9,2911,6300,2006,10/18/2013,1250000,11/13/2006,1140000,1793607
21834072,720 S Elizabeth St,Denver,CO,80209,39.70325,-104.955498,4,8,18,4631,7700,2006,5/23/2008,1475000,5/9/2006,500000,2492006
13657630,2527 California St,Denver,CO,80205,39.754166,-104.981039,3,3,6,1908,3132,2006,2/28/2007,432500,4/6/2006,65000,623022
15669921,1030 S Adams St,Denver,CO,80209,39.697785,-104.948543,4,8,9,4625,9370,2006,12/6/2007,1800000,12/14/2005,458000,2285579
5112690,2510 Fairfax St,Denver,CO,80207,39.75318,-104.92798,4,3,10,3398,6250,2006,9/5/2012,775000,11/4/2005,245000,1188657
12961579,441 S Ogden St,Denver,CO,80209,39.70851,-104.97589,3,4,8,2850,4760,2006,5/1/2007,1020000,10/10/2005,300000,1451094
11637860,736 Garfield St,Denver,CO,80206,39.72803,-104.94382,4,4,11,3414,5940,2006,12/14/2006,1050000,9/26/2005,375000,1354455
4852526,456 Madison St,Denver,CO,80206,39.723655,-104.945825,3,6,11,3377,4690,2006,7/5/2007,2135000,9/7/2005,169622,3621458
39569440,240 Gaylord St,Denver,CO,80206,39.720335,-104.960317,5,8,13,6235,14100,2006,7/24/2014,3018333,8/31/2005,1187000,4203638
